denue_id,fsq_id,denue_lat,denue_lon,fsq_lat,fsq_lon,distance_m,denue_name_original,denue_name_norm,fsq_name_original,fsq_name_norm,lev_dist,lev_sim,jaccard_sim,score_sim
9477698,5a974724a795bd5c28abc401,19.40645347,-99.17279511,19.40651761084057,-99.17274713516235,8.738071620994484,EL FAROLITO ALTATA,el farolito altata,El Farolito,el farolito,7,0.61,0.67,0.64
9477698,4b908b3af964a520468f33e3,19.40645347,-99.17279511,19.40672774706541,-99.17282196646708,30.6623163091567,EL FAROLITO ALTATA,el farolito altata,El Farolito,el farolito,7,0.61,0.67,0.64
867026,4d09363405216dcb506e1fb6,19.41060833,-99.17641045,19.411040617908647,-99.17705521324405,83.05631294253926,EL FIGONERO,el figonero,El Figonero,el figonero,0,1,1,1
11777512,51d89440498eee6a1f368e15,19.4297037,-99.14438186,19.42984765184081,-99.14459642439718,27.643479774528643,EL GRAN CAZADOR DE MEXICO,el gran cazador de,El Gran Cazador,el gran cazador,3,0.83,0.75,0.79
11749122,51d89440498eee6a1f368e15,19.4297037,-99.14438186,19.42984765184081,-99.14459642439718,27.643479774528643,EL GRAN CAZADOR DE MEXICO,el gran cazador de,El Gran Cazador,el gran cazador,3,0.83,0.75,0.79
9697082,51d89440498eee6a1f368e15,19.4297037,-99.14438187,19.42984765184081,-99.14459642439718,27.642624365853166,EL GRAN CAZADOR DE MEXICO,el gran cazador de,El Gran Cazador,el gran cazador,3,0.83,0.75,0.79
9898883,5862e29524ca6a618fec77d0,19.41611962,-99.15518213,19.416252208303213,-99.15519244401672,14.799331324671495,EL HABANERITO,el habanerito,El Habanerito,el habanerito,0,1,1,1
6751518,53e923a6498ed72c93f8f3ed,19.43323641,-99.14510398,19.433456042142815,-99.14520025639226,26.455976930768916,EL HIJO DE DON TORIBIO,el hijo de don toribio,El hijo de Don Toribio,el hijo de don toribio,0,1,1,1
10609955,668374051ff0122ff0c0fb15,19.43771313,-99.14740283,19.437742,-99.14741,3.3007544457733,EL HORMIGUERO,el hormiguero,Bar El Hormiguero,bar el hormiguero,4,0.76,0.67,0.72
6258675,4d17a67225cda14352a778d6,19.43054036,-99.14279325,19.430592,-99.142936,16.050540684327984,EL HUEQUITO,el huequito,El Huequito,el huequito,0,1,1,1
11772854,4d17a67225cda14352a778d6,19.43054108,-99.14279808,19.430592,-99.142936,15.548787266334985,EL HUEQUITO RESTAURANTE,el huequito,El Huequito,el huequito,0,1,1,1
11394466,5975939aa92d9809bb542e6a,19.42737778,-99.15851117,19.427412,-99.15847,5.7612128255450346,EL HUERTO FAST GOOT,el huerto fast goot,El Huerto Fast Good,el huerto fast good,1,0.95,0.6,0.77
11394466,66071a9c5286371becf9f95d,19.42737778,-99.15851117,19.42737,-99.15853,2.158195104434988,EL HUERTO FAST GOOT,el huerto fast goot,El Huerto Fast Good,el huerto fast good,1,0.95,0.6,0.77
1000596,531f67b0498e3441cf2b8ffd,19.42664209,-99.12626953,19.426664588977776,-99.12688103707592,64.24598436284874,EL ITACATE,el itacate,El Itacate,el itacate,0,1,1,1
8386286,58a8d6078ee5601dba6aa0f2,19.43277166,-99.14203517,19.4328367170709,-99.1420690431419,8.068019857550365,EL ITALIANITO,el italianito,el italianito,el italianito,0,1,1,1
7756655,57805219498eb537b37a8a02,19.43330274,-99.16766448,19.43345935631454,-99.16775033824509,19.62644857328885,EL ITALIANITO,el italianito,El Italianito,el italianito,0,1,1,1
8007227,590b97a5c824ae79c80cca01,19.45136305,-99.16058871,19.451501,-99.160638,16.20464979374975,EL JAGUAR GUERRERENSE,el jaguar guerrerense,El Jaguar Guerrerense,el jaguar guerrerense,0,1,1,1
865623,4b52385cf964a520aa7027e3,19.41411966,-99.16695959,19.414113,-99.16693,3.193892124388727,EL JAMIL,el jamil,El Jamil,el jamil,0,1,1,1
10435939,6520dafad5d0965d3b8ffd54,19.43540732,-99.1481696,19.435711,-99.148245,34.719769385891226,EL KNTCKY,el kntcky,El Kentucky,el kentucky,2,0.82,0.33,0.58
9781167,59de909475eee452b5c49bff,19.40812477,-99.17964587,19.408423683204187,-99.17987667252964,41.16365050315398,EL KUCHITRIL,el kuchitril,El Kuchitril,el kuchitril,0,1,1,1
1043707,4d87d872d85f370472a2c5db,19.4269423,-99.16298107,19.42696090694449,-99.1630237942265,4.940436005200601,EL LUGAR DEL MARIACHI,el lugar del mariachi,El Lugar del Mariachi,el lugar del mariachi,0,1,1,1
1043707,527f0a4a11d271528800702a,19.4269423,-99.16298107,19.42720652846985,-99.1633320906509,47.15023542418422,EL LUGAR DEL MARIACHI,el lugar del mariachi,Casa Del Mariachi,casa del mariachi,7,0.67,0.4,0.54
1028552,5346f8ad498e9f62638ee0ec,19.4234327,-99.16802235,19.423469,-99.167404,65.04245478866711,EL LUGARCITO RESTAURANT,el lugarcito,El lugar-cito,el lugar cito,1,0.92,0.25,0.58
1028552,4ccb2484c9b846886000b4c3,19.4234327,-99.16802235,19.42365011447363,-99.1679375278436,25.788713701439523,EL LUGARCITO RESTAURANT,el lugarcito,El Lugarcito,el lugarcito,0,1,1,1
10100550,63acb106f9d9a178e41d005a,19.43174377,-99.12799165,19.43171,-99.12792,8.408818264076288,EL MARAVILLA,el maravilla,El Maravilla,el maravilla,0,1,1,1
1001230,4e38a42aae60f589a5d3cb9b,19.4381931,-99.13692408,19.43817024777874,-99.13699729276512,8.095542383102325,EL MESON DE BELISARIO 38,el meson de belisario 38,El Meson De Belisario,el meson de belisario,3,0.88,0.8,0.84
895906,50dbab79e4b057fecb53a887,19.41414451,-99.16523533,19.414359102402383,-99.16524049862676,23.894479696994566,EL MITOTE,el mitote,El Mitote,el mitote,0,1,1,1
11253884,50dbab79e4b057fecb53a887,19.41444111,-99.16520819,19.414359102402383,-99.16524049862676,9.738871556038415,EL MITOTE,el mitote,El Mitote,el mitote,0,1,1,1
1020174,507f1352e4b0643e8c6f9c6d,19.4318543,-99.16184898,19.4318758780486,-99.16198853909724,14.84631160627831,EL NUCLEO,el nucleo,Restaurante y Cafetería El Núcleo,y el nucleo,2,0.82,0.67,0.74
6714683,54c1aa5f498e0d94d1afa0a6,19.41563637,-99.16081871,19.41567508408536,-99.1606284249944,20.437377645345915,EL NUDO NEGRO,el nudo negro,Nudo Negro,nudo negro,3,0.77,0.67,0.72
9115428,62c8f49fbb7ea76dfd418f72,19.41783536,-99.15450904,19.417927,-99.15455,11.07065382303385,EL NUMERO 1 DE GUANAJUATO,el numero 1 de guanajuato,La Numero 1 De Guanajuato,la numero 1 de guanajuato,2,0.92,0.67,0.8
1001002,65864ccb501d086ff796cba0,19.43641611,-99.13668532,19.436344,-99.13615,56.7659513786041,EL OMBLIGO DEL MAGUEY,el ombligo del maguey,El Ombligo Del Maguey,el ombligo del maguey,0,1,1,1
865366,4c3633c993db0f479bab1d92,19.41442678,-99.16685956,19.41451664547187,-99.16678465908446,12.724596309579427,EL ORUJO,el orujo,El Orujo,el orujo,0,1,1,1
11055543,50e79f65e4b0d6fe4cd93de4,19.41909534,-99.15619133,19.418988545883803,-99.15653251389963,37.74107410905628,EL PALANQUITO,el palanquito,El Palenquito,el palenquito,1,0.92,0.33,0.62
880511,4c38ebf90a71c9b6519d41c9,19.44479385,-99.14770619,19.444741758409062,-99.14761215782684,11.447897413897683,EL PENACHO DE MOCTEZUMA,el penacho de moctezuma,El Penacho de Moctezuma de la Guerrero,el penacho de moctezuma de la guerrero,15,0.61,0.67,0.64
10063890,5c9eccf2bb8d36002cbbac5e,19.4096228,-99.16610237,19.409619,-99.166032,7.40044701367107,EL PERIBAN,el periban,El Periban,el periban,0,1,1,1
895789,505bd650e4b05434c01af59b,19.41424407,-99.17355979,19.41430946715924,-99.17363755616624,10.938908892493414,EL PESCADITO,el pescadito,El Pescadito,el pescadito,0,1,1,1
1028410,4b9029c3f964a5207c7933e3,19.42160039,-99.17427774,19.421613,-99.174275,1.432909761210236,EL PIALADERO DE GUADALAJARA,el pialadero de guadalajara,El Pialadero de Guadalajara,el pialadero de guadalajara,0,1,1,1
1029878,4e470577b0fb93df271259bb,19.42438638,-99.15292541,19.424108869211764,-99.15306242813084,34.07719875452908,EL RANCHO,el rancho,Birrieria El Rancho,birrieria el rancho,10,0.47,0.67,0.57
895677,4bb90eedb35776b0bc91c901,19.42488629,-99.16921498,19.42529755205059,-99.16928248574212,46.326762282274636,EL REFUGIO DEL INCA,el refugio del inca,El Refugio Del Inca,el refugio del inca,0,1,1,1
866884,503400e7e4b037c9b28fcc06,19.41245095,-99.1736254,19.41235020132559,-99.1735123781709,16.327626811616764,EL REY DEL FALAFEL,el rey del falafel,El Rey Del Falafel,el rey del falafel,0,1,1,1
896202,532aefc2498e684f6cef47d1,19.41487997,-99.17795164,19.41556890542936,-99.17757775367974,86.15412621123697,EL RINCON,el rincon,El Rincón Gourmet,el rincon gourmet,8,0.53,0.67,0.6
11630915,5d7ef13172c4090008ed65bc,19.43572841,-99.16674935,19.435822,-99.1667,11.635338947353457,EL RINCON DE LOS TELEFONISTAS,el rincon de los telefonistas,El Rincón De Los Telefonistas,el rincon de los telefonistas,0,1,1,1
11630915,5a8c8bf4c0cacb2305271477,19.43572841,-99.16674935,19.435917,-99.16674,21.01667496556223,EL RINCON DE LOS TELEFONISTAS,el rincon de los telefonistas,El Rincón Del Telefonista,el rincon del telefonista,4,0.86,0.29,0.58
1026703,4cd9559a2a805481a975a02c,19.42897049,-99.16712306,19.428909169467644,-99.16708256240686,8.04185623580067,EL RINCON DE VIANCA,el rincon de vianca,El Rincón De Vianca,el rincon de vianca,0,1,1,1
9221672,50f86bbfe4b09038c39f0e2a,19.42521562,-99.14802954,19.42524147033691,-99.148162841796875,14.287192493726922,EL RINCON DEL PAISANO,el rincon del paisano,El Rincón Del Paisano,el rincon del paisano,0,1,1,1
8484611,651cab4826a3d8617ce18d67,19.45090831,-99.15915465,19.450738,-99.159151,18.962693263283523,EL RINCON MEXA,el rincon mexa,El Rincón Mexa,el rincon mexa,0,1,1,1
10000410,64c474daec67e91c4e3aa62b,19.43100549,-99.13877046,19.431254,-99.138861,29.25129731165909,EL RINCONCITO PERUANO MX,el rinconcito peruano mx,Rinconcito Peruano,rinconcito peruano,6,0.75,0.5,0.62
890270,4f1f1d42e4b01ff35173a068,19.43411914,-99.1419003,19.43369618699534,-99.14194005523647,47.267514296221464,EL SABOR DE MI TIERRA,el sabor de mi tierra,El Sabor De Mi Tierra,el sabor de mi tierra,0,1,1,1
1013438,4e617674b993678bb5f464ca,19.44210521,-99.14972707,19.4419312662162,-99.14973330085822,19.374376973708195,EL SAUCE Y LA PALMA,el sauce y la palma,"El Sauce Y La Palma ""qkas""",el sauce y la palma qkas,5,0.79,0.83,0.81
1013935,4d2cc8b36e1eb1f7082d075f,19.43144926,-99.13786878,19.431446565638687,-99.13719657124231,70.56827599976312,EL SAZON 3,el sazon 3,El Sazón 3,el sazon 3,0,1,1,1
9006395,5a2d8a96c824ae6b16389f5b,19.44013865,-99.15894321,19.440017,-99.158928,13.635815507107095,EL SAZON DE LAS XHUNCAS,el sazon de las xhuncas,El Sazón de la Xhunca,el sazon de la xhunca,2,0.91,0.43,0.67
7744193,62fd6be05745b95da54972eb,19.43722059,-99.13774132,19.437085,-99.137918,23.912634987238295,EL SAZON OAXAQUEÑO,el sazon oaxaqueno,El Oaxaqueño 1,el oaxaqueno 1,8,0.56,0.5,0.53
1006654,4d9a22dc8163a35d5599547e,19.43467039,-99.13548051,19.434763845770867,-99.136069458441,62.69501537519835,EL SAZON OAXAQUEÑO,el sazon oaxaqueno,El Sazón Oaxaqueño,el sazon oaxaqueno,0,1,1,1
895472,4e3470c852b17fb1c5fd9568,19.42776105,-99.16350018,19.42786413121969,-99.16321632742412,31.93218139562761,EL SCARY WITCHES BAR,el scary witches bar,Scary Witches,scary witches,7,0.65,0.5,0.58
8703199,539b270c498e71ce2a4f03a8,19.42766152,-99.16362531,19.427772,-99.16338,28.538892886055788,EL TAPEO,el tapeo,El Tapeo,el tapeo,0,1,1,1
1040428,539b270c498e71ce2a4f03a8,19.42763109,-99.16369036,19.427772,-99.16338,36.161243087636734,EL TAPEO SUREÑO,el tapeo sureno,El Tapeo,el tapeo,7,0.53,0.67,0.6
1042136,5bca41be364d97002c16291c,19.4292417,-99.15375802,19.429291,-99.153786,6.224684603081951,EL TAQUITO DE DAVID,el taquito de david,El Taquito De David,el taquito de david,0,1,1,1
1021704,50357447e4b02f167ad0ecaa,19.42835549,-99.16931232,19.428421725612935,-99.16921275868944,12.791031125363816,EL TIEMPO,el tiempo,El Tiempo,el tiempo,0,1,1,1
7732224,50e488fc16487ca9e58798d9,19.41995129,-99.15897125,19.419940974067412,-99.1590034123878,3.566540617114869,EL TRASPATIO,el traspatio,Traspatio,traspatio,3,0.75,0.5,0.62
10134524,630131b80272681012e786af,19.42977461,-99.13204939,19.429869,-99.1321,11.774323901150202,EL TROMPO DE LA CORTE,el trompo de la corte,Los Trompos De La Corte,los trompos de la corte,4,0.83,0.43,0.63
8327136,5ca50adef62e0900333ecb4d,19.41495308,-99.1654642,19.414811,-99.165396,17.361570330899934,EL URUGUAYO,el uruguayo,El Uruguayo Autentico,el uruguayo autentico,10,0.52,0.67,0.6
7765772,534468e2498e226e0903b1b6,19.46034478,-99.1414787,19.46034039247206,-99.14231067309188,87.32531609898416,EL WUEN COMER,el wuen comer,El WEN Comer🍴,el wen comer🍴,2,0.85,0.2,0.52
867257,4b523e98f964a520437227e3,19.40837475,-99.17655754,19.408611333260623,-99.17661977811603,27.13490763548576,EL ZORZAL RESTAURANTE,el zorzal,El Zorzal Condesa,el zorzal condesa,8,0.53,0.67,0.6
867257,50258b93e4b06553e1976327,19.40837475,-99.17655754,19.408536301086723,-99.176578351087,18.116039122634472,EL ZORZAL RESTAURANTE,el zorzal,Zorzal,zorzal,3,0.67,0.5,0.58
895993,60a98057ab6ad13aa108db12,19.41524244,-99.16201919,19.415244,-99.161986,3.4889169204422545,EM RESTAURANTE,em,Em,em,0,1,1,1
9978226,572795dd498e7dbf76f39452,19.41735424,-99.16048734,19.417327678326632,-99.16091299477276,44.78630095336046,ENO,eno,Eno,eno,0,1,1,1
6737788,6002334cbde80c7821dfff79,19.42785596,-99.15635956,19.4279,-99.156235,13.965239730735197,ENRICOS TRATTORIA,enricos trattoria,Enrico's Trattoria,enrico s trattoria,1,0.94,0.25,0.6
10627430,5a25bdf9db1d811576246fac,19.43329868,-99.14482243,19.43329,-99.14472,10.796178195584277,ENSALADAS ALVITA,ensaladas alvita,Ensaladas Alvita II,ensaladas alvita ii,3,0.84,0.67,0.76
9597749,650b8a13b6a4ac2640857528,19.42544592,-99.16615621,19.425689187735777,-99.16537910699844,85.95938127714237,EPIC BAR,epic bar,Epic Bar,epic bar,0,1,1,1
11223568,650f608b2fec547e3e79deca,19.41814838,-99.15556614,19.417795,-99.155365,44.64773102663427,ESQUINA CARIOCA BRAZILIAN FOOD,esquina carioca brazilian food,Esquina Carioca Brazilian Food,esquina carioca brazilian food,0,1,1,1
11648350,5ff221444c12d243663b8dfb,19.40954386,-99.17910679,19.409656,-99.17904,14.318144325350593,EVA SANWDWICHERIA,eva sanwdwicheria,Eva Sandwicheria,eva sandwicheria,1,0.94,0.33,0.64
8327334,58178f0838fac2e9ee192e5b,19.41734672,-99.1605259,19.41740463737738,-99.1606801705503,17.432606942424208,FARINA,farina,Farina Roma,farina roma,5,0.55,0.5,0.52
6877006,58178f0838fac2e9ee192e5b,19.41729223,-99.16080548,19.41740463737738,-99.1606801705503,18.156488156773488,FARINA ROMA,farina roma,Farina Roma,farina roma,0,1,1,1
7733030,637fecb766aecf13d2adf230,19.41036719,-99.17269372,19.410425,-99.172506,20.73319304347459,FARMACIA INTERNACIONAL,farmacia internacional,Farmacia Internacional,farmacia internacional,0,1,1,1
895449,500ae946e4b0cefa4f74e493,19.42832127,-99.16904446,19.428433144307753,-99.16897771562437,14.289618324536296,FIEBRE DE MALTA,fiebre de malta,Fiebre de Malta,fiebre de malta,0,1,1,1
7756597,610700bf80d7d8650d478177,19.43660291,-99.16407585,19.436363,-99.16399,28.186245316876445,FLAMINGO ICE CREAM STUDIO,flamingo ice cream studio,Flamingo Ice Cream Studio,flamingo ice cream studio,0,1,1,1
9998400,6330bb816c746d5640726d26,19.4546535,-99.1558473,19.45469,-99.15551,35.636659142001236,FLAUTICHELI,flauticheli,Flauticheli,flauticheli,0,1,1,1
865529,4ba40f79f964a520377d38e3,19.41138959,-99.17216801,19.41156463777321,-99.17225724150946,21.621357775068574,FLORA LOUNGE,flora lounge,Flora Lounge,flora lounge,0,1,1,1
8385713,57706024498e954082938414,19.4142332,-99.16176741,19.414118,-99.16169,15.182477365367,FONDA 115,fonda 115,Fonda 115,fonda 115,0,1,1,1
9761233,6199575469fb78348f511e24,19.41409028,-99.14075612,19.414157,-99.140812,9.464863048464297,FONDA ARGENTINA,fonda argentina,Fonda Argentina Obrera,fonda argentina obrera,7,0.68,0.67,0.68
8368194,4c65edd59cb82d7fb1718fd2,19.40331052,-99.13163325,19.403305950798885,-99.13162749462472,0.7898673051764492,FONDA ARGENTINA AEREOPUERTO,fonda argentina aereopuerto,Fonda Argentina (tacos),fonda argentina tacos,10,0.63,0.5,0.56
866893,4cfd5105d7206ea8248a4869,19.41148392,-99.17757119,19.411705,-99.177765,31.933297382743408,FONDA ARRACHEVES,fonda arracheves,Arracheves,arracheves,6,0.62,0.5,0.56
984214,53237dc3498e613a7d0c5479,19.44292737,-99.14285292,19.44307327270508,-99.142852783203125,16.241821182903777,FONDA BIG BEN,fonda big ben,Fonda Big Ben,fonda big ben,0,1,1,1
863448,525eeec9498e3f61274283ac,19.41632822,-99.15661159,19.416460432834135,-99.15649930881952,18.856774456346596,FONDA BONITA,fonda bonita,Fonda Bonita,fonda bonita,0,1,1,1
892246,587938f1debdf62597d2abbd,19.43047888,-99.14832338,19.43087917027013,-99.14882548859364,69.02210675290875,FONDA CARMELITA,fonda carmelita,Fonda Carmelita,fonda carmelita,0,1,1,1
1000665,521d634f11d2a270893b40b6,19.42576563,-99.12625868,19.42592215409887,-99.12665408076384,45.018791089706674,FONDA CASTILLO,fonda castillo,fonda castillo,fonda castillo,0,1,1,1
11642019,4fee2686e4b00a5fd3da005c,19.41694644,-99.16395981,19.416817000000002,-99.163868,17.3359313688352,FONDA CRISTY,fonda cristy,Fonda Cristy,fonda cristy,0,1,1,1
11172298,608702210d990a5b6910b709,19.42807807,-99.16955629,19.428216,-99.169482,17.221478443490707,FONDA DEL RECUERDO,fonda del recuerdo,La Fonda Del Recuerdo,la fonda del recuerdo,3,0.86,0.75,0.8
11172298,4b6c5e14f964a5202f342ce3,19.42807807,-99.16955629,19.428195,-99.169455,16.807831613637468,FONDA DEL RECUERDO,fonda del recuerdo,La Fonda del Recuerdo,la fonda del recuerdo,3,0.86,0.75,0.8
1020941,4d52c3813062a1cdd8eb74a3,19.42936452,-99.1731145,19.42933244703096,-99.17317628860474,7.404257249446681,FONDA DOÑA BLANCA,fonda dona blanca,Doña Blanca,dona blanca,6,0.65,0.67,0.66
894196,4d52c3813062a1cdd8eb74a3,19.42943051,-99.17295835,19.42933244703096,-99.17317628860474,25.350039327249693,FONDA DOÑA BLANCA,fonda dona blanca,Doña Blanca,dona blanca,6,0.65,0.67,0.66
7733251,5324b1fe498e7a5724619217,19.41575807,-99.17214347,19.41597763995637,-99.17210814860694,24.72212687845175,FONDA DOÑA BLANCA,fonda dona blanca,Doña Blanca,dona blanca,6,0.65,0.67,0.66
6735928,5bba35777c891c002d2f40a4,19.42950909,-99.16999461,19.429582863761784,-99.17010515928268,14.217285515090612,FONDA DOÑA BLANCA,fonda dona blanca,Doña Blanca,dona blanca,6,0.65,0.67,0.66
10050831,589de108005a0f47b90443c6,19.43404749,-99.14676136,19.434135622840927,-99.14675553229894,9.829958576929199,FONDA DOÑA BLANCA,fonda dona blanca,Fonda Doña Blanca,fonda dona blanca,0,1,1,1
889964,51eadf3f498ef0e49b000e06,19.4391349,-99.14936034,19.43918,-99.149424,8.358412424694112,FONDA ECONOMICA JUANITA,fonda economica juanita,Fonda Juanita,fonda juanita,10,0.57,0.67,0.62
850830,514dea69e4b0ae533aa49e62,19.45754491,-99.1252419,19.457543782586654,-99.12528539337453,4.566871022750404,FONDA EL GUERO,fonda el guero,Fonda El Güero,fonda el guero,0,1,1,1
1042853,5011a3c1e4b010591e707808,19.43272808,-99.15211325,19.432863757372843,-99.15219748208897,17.501620546427436,FONDA EL MANA,fonda el mana,El Mana,el mana,6,0.54,0.67,0.6
9055560,56f86ac1498e910d50ccad35,19.41430395,-99.14607112,19.41368,-99.14557,87.13479046440051,FONDA EL MATADOR,fonda el matador,Fonda EL MATADOR,fonda el matador,0,1,1,1
9055560,59b42cdfc876c8077b872f0d,19.41430395,-99.14607112,19.413652,-99.14583,76.86320626953756,FONDA EL MATADOR,fonda el matador,Fonda El Prisma,fonda el prisma,7,0.56,0.5,0.53
981907,4f21b658e4b0272a5752f3db,19.43956309,-99.13127436,19.43945757529854,-99.13134455680849,13.865934902148348,FONDA EL PEJE DE ORO,fonda el peje de oro,El Peje De Oro,el peje de oro,6,0.7,0.8,0.75
898458,56f86ac1498e910d50ccad35,19.41429876,-99.14600464,19.41368,-99.14557,82.62457102060603,FONDA EL PRISMA,fonda el prisma,Fonda EL MATADOR,fonda el matador,7,0.56,0.5,0.53
898458,59b42cdfc876c8077b872f0d,19.41429876,-99.14600464,19.413652,-99.14583,74.29506218470404,FONDA EL PRISMA,fonda el prisma,Fonda El Prisma,fonda el prisma,0,1,1,1
1042843,4fbe9ac1e4b06386c7f642cf,19.42649305,-99.15480196,19.426043,-99.154797,50.102042784515376,FONDA EL PUEBLITO,fonda el pueblito,Fonda El Pueblito,fonda el pueblito,0,1,1,1
7732916,50cb8bcfe4b05e3eef1643ad,19.41980084,-99.1729615,19.41992266719382,-99.1729058827058,14.765342424845102,FONDA EL RICO SAZON,fonda el rico sazon,Rico Sazón,rico sazon,9,0.53,0.5,0.52
7732916,5060b4d2e4b06825098a1c59,19.41980084,-99.1729615,19.419850191019325,-99.17306382398624,12.065853080340418,FONDA EL RICO SAZON,fonda el rico sazon,Restaurante El Rico Sazon,el rico sazon,6,0.68,0.75,0.72
1045994,5281601811d2fe39b5c7d63f,19.46226625,-99.14571479,19.46222676477704,-99.14558553204816,14.261040614381605,FONDA LA FUENTE,fonda la fuente,La Fuente,la fuente,6,0.6,0.67,0.64
867685,4d65831f6d943704643278bf,19.40410465,-99.1687471,19.40445737866096,-99.16889181316232,42.10289248852291,FONDA LA LUPITA,fonda la lupita,Fonda La Lupita,fonda la lupita,0,1,1,1
855738,51157405e4b01a85632033b2,19.45416394,-99.14039848,19.45396536009406,-99.14045095317086,22.78163473165718,FONDA LA MICHOACANA,fonda la michoacana,La Michoacana,la michoacana,6,0.68,0.67,0.68
899842,51f96961498e0a770efcbebc,19.40252294,-99.16926785,19.402619,-99.169461,22.92675825382677,FONDA LA POBLANITA,fonda la poblanita,Fonda La Poblanota,fonda la poblanota,1,0.94,0.5,0.72
899842,4e52bbf5aeb7560ca4b11d65,19.40252294,-99.16926785,19.40267695435187,-99.169389687133,21.39145301526426,FONDA LA POBLANITA,fonda la poblanita,Fonda La Poblanita,fonda la poblanita,0,1,1,1
11581689,4fd254d2e4b0753b255721d4,19.45219326,-99.13585662,19.45192053318739,-99.13604628753674,36.305203306624975,FONDA LAS FLORES,fonda las flores,Las Flores,las flores,6,0.62,0.67,0.64
867069,4c7eb1fffb74236a2ff0f7b9,19.40831471,-99.17294572,19.408511,-99.172927,21.939121912160253,FONDA LOS ADOBES,fonda los adobes,Fonda Los Adobes.,fonda los adobes,0,1,1,1
1015537,4f6ce3cfe4b0e20e1438aed5,19.43812459,-99.1511203,19.438057468829467,-99.15143394831402,33.76224154700811,FONDA LOS CHILOTES,fonda los chilotes,Los Chilotes,los chilotes,6,0.67,0.67,0.67
892315,51c4b4a0498e89b98e8d0b6b,19.43241171,-99.15089284,19.432427686526253,-99.15094527344272,5.784555958205349,FONDA MARGARITA,fonda margarita,Fonda Margarita,fonda margarita,0,1,1,1
1017286,50de1ae6e4b05f3e7eef4a17,19.42851006,-99.13534239,19.428642,-99.134981,40.68274663379514,FONDA MONY,fonda mony,Fonda Moni,fonda moni,1,0.9,0.33,0.62
1017286,522b51cb11d254c0982e88f0,19.42851006,-99.13534239,19.428427457117976,-99.13531129946104,9.75739832427939,FONDA MONY,fonda mony,Fonda Mony,fonda mony,0,1,1,1
11456284,643b260549d65b1c06fac051,19.44920132,-99.16226633,19.449305,-99.16219,14.050024263717669,FONDA PAJARITOS,fonda pajaritos,Fonda Pajaritos,fonda pajaritos,0,1,1,1
10111111,60340ccdfe2d7137da685063,19.44022587,-99.16411529,19.44071,-99.16422,55.00258693947543,FONDA SAN RAFAEL,fonda san rafael,Ecineria San Rafael,ecineria san rafael,6,0.68,0.5,0.59
10111111,a045900b79c547e63ce5c7e0,19.44022587,-99.16411529,19.44053,-99.16427,37.54931489329187,FONDA SAN RAFAEL,fonda san rafael,Globalti San Rafael,globalti san rafael,7,0.63,0.5,0.56
989804,4c4f45f692b6a59301f34d71,19.43286111,-99.14195552,19.43290976860511,-99.14187461548596,10.073441122155632,FONDA SANTA RITA,fonda santa rita,Fonda Santa Rita,fonda santa rita,0,1,1,1
857492,4cf6ae1fe308236ae684e7ac,19.45235867,-99.15657448,19.452443926511297,-99.15654010678888,10.153383841661611,FONDA SARITA,fonda sarita,Fonda Sarita,fonda sarita,0,1,1,1
894850,54da72fa498eae0b2ff84773,19.42355377,-99.16446492,19.42337658300924,-99.16475933766004,36.66639046042451,FONDA TOLUCA INN,fonda toluca inn,Fonda Toluca Inna,fonda toluca inna,1,0.94,0.5,0.72
9184285,61a82590a6ae37435d43a746,19.42694609,-99.15573791,19.426884,-99.155741,6.919435388434399,FONDA TURIN,fonda turin,Fonda Turin,fonda turin,0,1,1,1
10374152,5786fae1498e8b6578393890,19.43027335,-99.15475786,19.430529589244827,-99.15482737889096,29.443237799654344,FONTINA,fontina,Fontina,fontina,0,1,1,1
11284244,613614620c1090770f0b5202,19.42539972,-99.17493792,19.42559,-99.17482,24.53415887831058,FOOD DISTRIC,food distric,Food District,food district,1,0.92,0.33,0.62
10919683,648a646a2028ee46e6bb74ad,19.44895038,-99.15804883,19.448857,-99.158047,10.396788727619878,FRAGOLA,fragola,Peru Fragola,peru fragola,5,0.58,0.5,0.54
9425671,56940ca8498e198553ecafd2,19.41471291,-99.16963252,19.414569716746733,-99.16960308866432,16.23693265004316,FREIMS,freims,Frëims,freims,0,1,1,1
9971099,62db0e3fea0fff4b3a96efc4,19.40837859,-99.17035881,19.408432,-99.17037,6.060543746999781,FRITUUR,frituur,Frituur,frituur,0,1,1,1
10104124,6287a22ba3bf540a71a6ab7d,19.41926925,-99.15586488,19.418498,-99.155805,86.08501348151053,FRONTERA BAR,frontera bar,Frontera 128,frontera 128,3,0.75,0.33,0.54
10104124,5450f0a0498e1a3bd382f4f1,19.41926925,-99.15586488,19.419423467417342,-99.15599112554796,21.688490323456392,FRONTERA BAR,frontera bar,Frontera 115,frontera 115,3,0.75,0.33,0.54
10104124,56c930f7cd10ae6f40f3d818,19.41926925,-99.15586488,19.419668426232025,-99.1563259926411,65.71265288452419,FRONTERA BAR,frontera bar,frontera 111,frontera 111,3,0.75,0.33,0.54
1028028,4cb1db7439458cfa108f0ea0,19.41737464,-99.15977003,19.417487938099583,-99.15961369616356,20.699303965273014,FRUTOS PROHIBIDOS,frutos prohibidos,Frutos Prohibidos,frutos prohibidos,0,1,1,1
